dates2,cum_cases,cum_deaths,cum_recover,new_cases,new_deaths,new_recover,new_uninfected
03/06/20,0,0,0,,,,
03/07/20,0,0,0,0.0,0.0,0.0,0.0
03/08/20,0,0,0,0.0,0.0,0.0,0.0
03/09/20,0,0,0,0.0,0.0,0.0,0.0
03/10/20,0,0,0,0.0,0.0,0.0,0.0
03/11/20,1,0,0,1.0,0.0,0.0,0.0
03/12/20,4,0,0,3.0,0.0,0.0,0.0
03/13/20,4,0,0,0.0,0.0,0.0,0.0
03/14/20,6,0,0,2.0,0.0,0.0,0.0
03/15/20,6,0,0,0.0,0.0,0.0,0.0
03/16/20,8,0,0,2.0,0.0,0.0,0.0
03/17/20,16,0,0,8.0,0.0,0.0,0.0
03/18/20,25,0,0,9.0,0.0,0.0,0.0
03/19/20,30,0,0,5.0,0.0,0.0,0.0
03/20/20,38,0,0,8.0,0.0,0.0,0.0
03/21/20,45,0,0,7.0,0.0,0.0,0.0
03/22/20,56,0,0,11.0,0.0,0.0,0.0
03/23/20,68,0,0,12.0,0.0,0.0,0.0
03/24/20,91,0,0,23.0,0.0,0.0,0.0
03/25/20,115,0,0,24.0,0.0,0.0,0.0
03/26/20,130,1,4,15.0,1.0,4.0,5.0
03/27/20,163,2,9,33.0,1.0,5.0,6.0
03/28/20,214,3,9,51.0,1.0,0.0,1.0
03/29/20,232,6,9,18.0,3.0,0.0,3.0
03/30/20,264,6,9,32.0,0.0,0.0,0.0
03/31/20,319,10,22,55.0,4.0,13.0,17.0
04/01/20,368,11,49,49.0,1.0,27.0,28.0
04/02/20,393,12,49,25.0,1.0,0.0,1.0
04/03/20,450,14,71,57.0,2.0,22.0,24.0
04/04/20,593,14,71,143.0,0.0,0.0,0.0
04/05/20,673,14,71,80.0,0.0,0.0,0.0
04/06/20,673,14,71,0.0,0.0,0.0,0.0
04/07/20,928,16,144,255.0,2.0,73.0,75.0
04/08/20,928,16,144,0.0,0.0,0.0,0.0
